73202,Apolonia,GÓRSKA,F,2000-12-19,Person must be adult
73225,Helena,JABŁOŃSKA,F,2002-03-07,Person must be adult
73228,Genowefa,SIKORSKA,F,2001-10-07,Person must be adult
73289,Bronisława,BARANOWSKA,F,2000-10-03,Person must be adult
73324,Arkadiusz,GRABOWSKI,M,2001-01-25,Person must be adult
73338,Pelagia,JAKUBOWSKA,F,2001-10-28,Person must be adult
73349,Honorata,KRAJEWSKA,F,2000-12-25,Person must be adult
73385,Stefania,ZAKRZEWSKA,F,2001-11-02,Person must be adult
73391,Franciszka,WRÓBEL,F,2001-04-12,Person must be adult
73409,Jakub,BOROWSKI,M,2002-12-15,Person must be adult
73431,Marian,WILK,M,2001-12-29,Person must be adult
73459,Czesława,DUDA,F,2001-12-20,Person must be adult
73526,Jadwiga,JASIŃSKA,F,2000-11-08,Person must be adult
73527,Lucyna,WALCZAK,F,2000-12-19,Person must be adult
73556,Benedykt,KONIECZNY,M,2002-03-07,Person must be adult
73559,Ignacy,ZAJĄC,M,2001-08-14,Person must be adult
73588,Adolf,ADAMSKI,M,2002-03-31,Person must be adult
73631,Sławomir,ADAMSKI,M,2002-05-09,Person must be adult
73635,Alina,SOKOŁOWSKA,F,2002-06-23,Person must be adult
73709,Alfreda,KALINOWSKA,F,2002-06-13,Person must be adult
73809,Michalina,PIETRZAK,F,2001-04-20,Person must be adult
73883,Eugeniusz,KUBIAK,M,2001-07-07,Person must be adult
73917,Bożena,CIEŚLAK,F,2002-07-29,Person must be adult
73947,Waldemar,PAWLAK,M,2001-11-09,Person must be adult
73948,Benedykt,CHMIELEWSKI,M,2002-10-12,Person must be adult
73956,Ryszard,ADAMSKI,M,2001-05-26,Person must be adult
73991,Eugenia,KUBIAK,F,2000-11-21,Person must be adult
74030,Izabela,KALINOWSKA,F,2002-04-27,Person must be adult
74038,Walenty,WŁODARCZYK,M,2001-03-31,Person must be adult
74048,Bogumiła,KALINOWSKA,F,2002-09-24,Person must be adult
74077,Krystyna,SAWICKA,F,2002-06-10,Person must be adult
74137,Henryk,WIECZOREK,M,2001-10-11,Person must be adult
74150,Arkadiusz,WÓJCIK,M,2000-12-22,Person must be adult
74235,Tadeusz,GRABOWSKI,M,2001-08-20,Person must be adult
74342,Henryk,KOZŁOWSKI,M,2001-11-09,Person must be adult
74368,Dorota,MARCINIAK,F,2001-01-23,Person must be adult
74375,Monika,PRZYBYLSKA,F,2001-08-19,Person must be adult
74386,Maria,WRÓBLEWSKA,F,2000-10-22,Person must be adult
74437,Teodor,PAWŁOWSKI,M,2001-03-01,Person must be adult
74438,Łukasz,STĘPIEŃ,M,2002-04-19,Person must be adult
74477,Bożena,SZYMCZAK,F,2001-06-10,Person must be adult
74494,Zuzanna,CHMIELEWSKA,F,2002-11-03,Person must be adult
74498,Hubert,SZULC,M,2000-12-18,Person must be adult
74528,Rafał,RUTKOWSKI,M,2002-01-19,Person must be adult
74533,Emil,WILK,M,2002-08-24,Person must be adult
74654,Zygmunt,SZCZEPAŃSKI,M,2001-05-26,Person must be adult
74668,Daniela,WIECZOREK,F,2001-10-01,Person must be adult
74676,Joachim,WITKOWSKI,M,2001-03-26,Person must be adult
74695,Sylwester,NOWICKI,M,2001-04-05,Person must be adult
74696,Władysław,SZYMAŃSKI,M,2002-01-18,Person must be adult
74813,Feliks,WASILEWSKI,M,2001-10-21,Person must be adult
74853,Mirosława,KRAWCZYK,F,2000-11-11,Person must be adult
74854,Lucyna,GŁOWACKA,F,2001-01-06,Person must be adult
74878,Genowefa,ADAMSKA,F,2001-07-28,Person must be adult
74882,Eugenia,SZCZEPAŃSKA,F,2002-03-17,Person must be adult
74887,Lidia,KOZŁOWSKA,F,2002-01-14,Person must be adult
74972,Zenon,ZIELIŃSKI,M,2001-12-07,Person must be adult
75031,Teresa,MRÓZ,F,2002-04-20,Person must be adult
75037,Rudolf,MAKOWSKI,M,2001-05-15,Person must be adult
75046,Jakub,SZCZEPAŃSKI,M,2002-11-22,Person must be adult
75049,Aleksander,WRÓBLEWSKI,M,2002-10-07,Person must be adult
75065,Michalina,WÓJCIK,F,2000-11-10,Person must be adult
75083,Norbert,TOMASZEWSKI,M,2002-06-09,Person must be adult
75143,Zuzanna,SZULC,F,2002-11-06,Person must be adult
75233,Honorata,MAZUR,F,2001-01-15,Person must be adult
75274,Maria,WRÓBLEWSKA,F,2001-01-27,Person must be adult
75280,Teresa,MRÓZ,F,2002-05-23,Person must be adult
75317,Jan,DĄBROWSKI,M,2002-03-19,Person must be adult
75343,Anna,KWIATKOWSKA,F,2000-10-08,Person must be adult
75367,Stanisław,GAJEWSKI,M,2001-01-05,Person must be adult
75389,Grażyna,CZARNECKA,F,2001-11-17,Person must be adult
75396,Rafał,SZULC,M,2001-07-13,Person must be adult
75415,Włodzimierz,KOZŁOWSKI,M,2001-02-28,Person must be adult
75422,Witold,JANKOWSKI,M,2000-12-23,Person must be adult
75464,Przemysław,MICHALAK,M,2001-08-02,Person must be adult
75471,Wiesław,ZIELIŃSKI,M,2001-07-15,Person must be adult
75479,Halina,PIOTROWSKA,F,2002-12-10,Person must be adult
75502,Olga,NOWICKA,F,2002-08-17,Person must be adult
75506,Marian,BORKOWSKI,M,2001-03-03,Person must be adult
75507,Romuald,BŁASZCZYK,M,2001-06-08,Person must be adult
75510,Felicja,RUTKOWSKA,F,2001-10-28,Person must be adult
75571,Józef,BĄK,M,2001-11-19,Person must be adult
75579,Rozalia,OLSZEWSKA,F,2001-01-06,Person must be adult
75624,Natalia,BORKOWSKA,F,2002-05-13,Person must be adult
75630,Marek,STĘPIEŃ,M,2000-12-03,Person must be adult
75657,Bogumił,JAKUBOWSKI,M,2002-05-29,Person must be adult
75667,Ignacy,ZIELIŃSKI,M,2001-08-19,Person must be adult
75709,Teodor,BĄK,M,2001-04-17,Person must be adult
75717,Felicja,SOKOŁOWSKA,F,2001-12-22,Person must be adult
75719,Alfred,ZALEWSKI,M,2002-02-27,Person must be adult
75757,Gabriela,PIOTROWSKA,F,2002-05-01,Person must be adult
75783,Mariusz,MAJEWSKI,M,2002-08-05,Person must be adult
75802,Mieczysława,WOJCIECHOWSKA,F,2001-11-15,Person must be adult
75850,Sebastian,WITKOWSKI,M,2001-07-11,Person must be adult
75942,Apolonia,CIEŚLAK,F,2002-11-01,Person must be adult
75976,Krystian,KWIATKOWSKI,M,2001-04-22,Person must be adult
76007,Eugeniusz,JAKUBOWSKI,M,2002-04-22,Person must be adult
76048,Stefan,ZAWADZKI,M,2002-10-09,Person must be adult
76051,Violetta,WÓJCIK,F,2001-11-28,Person must be adult
76052,Franciszka,MAZUREK,F,2002-01-16,Person must be adult
76060,Czesław,NOWAK,M,2001-01-19,Person must be adult
76124,Mariola,WITKOWSKA,F,2000-09-21,Person must be adult
76134,Tomasz,WRÓBEL,M,2001-12-17,Person must be adult
76135,Lidia,SAWICKA,F,2001-11-20,Person must be adult
76156,Konrad,WYSOCKI,M,2002-01-21,Person must be adult
76222,Jacek,DUDEK,M,2001-09-25,Person must be adult
76270,Honorata,KUCHARSKA,F,2001-11-10,Person must be adult
76271,Daniela,PRZYBYLSKA,F,2002-12-04,Person must be adult
76276,Zuzanna,WILK,F,2001-05-14,Person must be adult
76297,Konrad,JASIŃSKI,M,2002-07-06,Person must be adult
76329,Leon,SOBCZAK,M,2002-01-17,Person must be adult
76400,Łukasz,MICHALSKI,M,2001-01-13,Person must be adult
76439,Helena,STĘPIEŃ,F,2002-04-15,Person must be adult
76447,Aniela,KOŁODZIEJ,F,2001-08-17,Person must be adult
76502,Hubert,URBAŃSKI,M,2001-02-22,Person must be adult
76575,Piotr,MICHALAK,M,2002-03-17,Person must be adult
76576,Edmund,NOWICKI,M,2000-12-25,Person must be adult
76598,Radosław,PAWŁOWSKI,M,2001-07-02,Person must be adult
76623,Mieczysław,MAZUR,M,2002-12-01,Person must be adult
76635,Wacława,KRÓL,F,2001-01-06,Person must be adult
76662,Barbara,JAKUBOWSKA,F,2002-05-02,Person must be adult
76664,Cecylia,MACIEJEWSKA,F,2001-02-06,Person must be adult
76711,Brygida,BRZEZIŃSKA,F,2002-08-02,Person must be adult
76715,Piotr,SZEWCZYK,M,2001-06-09,Person must be adult
76716,Agnieszka,PAWŁOWSKA,F,2001-11-19,Person must be adult
76736,Dariusz,MICHALSKI,M,2001-12-31,Person must be adult
76820,Aneta,NOWAK,F,2001-07-24,Person must be adult
76920,Iwona,SZULC,F,2001-03-27,Person must be adult
76939,Wiktoria,KOZŁOWSKA,F,2001-07-22,Person must be adult
76962,Olga,WRÓBLEWSKA,F,2000-09-18,Person must be adult
77072,Bogusława,MICHALAK,F,2001-05-09,Person must be adult
77105,Bernard,MRÓZ,M,2002-02-27,Person must be adult
77185,Bernard,DUDEK,M,2001-01-16,Person must be adult
77217,Bogumił,GRABOWSKI,M,2001-09-25,Person must be adult
77228,Michalina,JASIŃSKA,F,2001-03-16,Person must be adult
77253,Czesław,KOZŁOWSKI,M,2002-06-02,Person must be adult
77262,Rafał,WILK,M,2001-08-02,Person must be adult
77277,Marianna,MALINOWSKA,F,2002-11-09,Person must be adult
77295,Emilia,ZIELIŃSKA,F,2002-02-07,Person must be adult
77300,Wincenty,JABŁOŃSKI,M,2001-05-25,Person must be adult
77328,Julia,WALCZAK,F,2002-08-18,Person must be adult
77355,Zenon,PAWLAK,M,2001-07-09,Person must be adult
77357,Stanisław,ZIELIŃSKI,M,2002-02-17,Person must be adult
77360,Waldemar,MAZUREK,M,2002-04-13,Person must be adult
77362,Ignacy,MICHALSKI,M,2002-02-16,Person must be adult
77363,Eleonora,DĄBROWSKA,F,2002-11-25,Person must be adult
77370,Marianna,NOWAK,F,2002-05-13,Person must be adult
77392,Violetta,CHMIELEWSKA,F,2000-11-08,Person must be adult
77402,Agata,KRUPA,F,2001-05-26,Person must be adult
77411,Ryszard,ZAWADZKI,M,2001-09-03,Person must be adult
77435,Wiesław,KOWALSKI,M,2000-11-01,Person must be adult
77477,Mikołaj,WOJCIECHOWSKI,M,2002-08-24,Person must be adult
77496,Waldemar,SZULC,M,2002-09-25,Person must be adult
77509,Walentyna,BORKOWSKA,F,2002-02-13,Person must be adult
77513,Antoni,KUBIAK,M,2000-10-23,Person must be adult
77531,Aleksander,WIECZOREK,M,2001-05-01,Person must be adult
77561,Wiesława,WIECZOREK,F,2001-07-24,Person must be adult
77571,Marta,KALINOWSKA,F,2002-04-05,Person must be adult
77574,Eleonora,WRÓBEL,F,2002-08-01,Person must be adult
77575,Cezary,JANKOWSKI,M,2002-06-29,Person must be adult
77616,Andrzej,WYSOCKI,M,2001-06-11,Person must be adult
77639,Leon,WITKOWSKI,M,2000-09-29,Person must be adult
77660,Dorota,BOROWSKA,F,2002-07-03,Person must be adult
77714,Sławomir,PRZYBYLSKI,M,2001-12-02,Person must be adult
77720,Bożena,ZAWADZKA,F,2002-11-04,Person must be adult
77730,Eleonora,GAJEWSKA,F,2001-03-30,Person must be adult
77755,Witold,BOROWSKI,M,2002-01-08,Person must be adult
77771,Mieczysława,STĘPIEŃ,F,2000-11-03,Person must be adult
77815,Radosław,PRZYBYLSKI,M,2000-10-25,Person must be adult
77912,Leonard,ADAMCZYK,M,2000-12-29,Person must be adult
77920,Eleonora,JANKOWSKA,F,2002-05-07,Person must be adult
77961,Olga,WRÓBLEWSKA,F,2002-12-13,Person must be adult
78039,Zdzisława,MACIEJEWSKA,F,2002-01-09,Person must be adult
78040,Izabela,GRABOWSKA,F,2002-09-28,Person must be adult
78113,Teresa,GŁOWACKA,F,2001-12-19,Person must be adult
78125,Joanna,SOKOŁOWSKA,F,2002-08-15,Person must be adult
78128,Katarzyna,KAMIŃSKA,F,2001-02-18,Person must be adult
78137,Jarosław,BARAN,M,2002-08-12,Person must be adult
78202,Bronisława,KWIATKOWSKA,F,2002-09-16,Person must be adult
78212,Natalia,SIKORSKA,F,2001-08-27,Person must be adult
78252,Ireneusz,BARAN,M,2000-12-22,Person must be adult
78308,Rudolf,MAJEWSKI,M,2002-03-06,Person must be adult
78318,Benedykt,MICHALAK,M,2002-10-03,Person must be adult
78359,Adela,JASIŃSKA,F,2001-10-10,Person must be adult
78446,Michalina,KAMIŃSKA,F,2002-08-24,Person must be adult
78527,Julia,WRÓBLEWSKA,F,2002-10-11,Person must be adult
78535,Szczepan,MICHALSKI,M,2000-09-16,Person must be adult
78574,Piotr,ZAJĄC,M,2001-04-27,Person must be adult
78583,Weronika,CHMIELEWSKA,F,2000-11-02,Person must be adult
78603,Celina,KRAJEWSKA,F,2001-08-30,Person must be adult
78624,Bernadeta,MAZUR,F,2000-12-18,Person must be adult
78631,Lucjan,KUCHARSKI,M,2001-02-14,Person must be adult
78723,Alfred,BORKOWSKI,M,2002-06-08,Person must be adult
78737,Konrad,PRZYBYLSKI,M,2001-02-19,Person must be adult
78788,Ilona,ADAMCZYK,F,2002-08-28,Person must be adult
78814,Wiktoria,GÓRSKA,F,2001-01-10,Person must be adult
78854,Józef,ZALEWSKI,M,2001-01-06,Person must be adult
78862,Zdzisław,KOŁODZIEJ,M,2001-09-14,Person must be adult
78882,Alicja,GŁOWACKA,F,2002-04-04,Person must be adult
78893,Wiktoria,SAWICKA,F,2000-10-01,Person must be adult
78936,Ignacy,BOROWSKI,M,2001-02-03,Person must be adult
78976,Eugenia,KUBIAK,F,2001-12-25,Person must be adult
78991,Władysław,ADAMSKI,M,2002-03-31,Person must be adult
79068,Marcin,PRZYBYLSKI,M,2001-04-26,Person must be adult
79107,Franciszek,KUBIAK,M,2002-06-01,Person must be adult
79177,Maria,SZEWCZYK,F,2000-12-23,Person must be adult
79208,Gertruda,MAKOWSKA,F,2002-06-24,Person must be adult
79253,Weronika,DUDEK,F,2002-02-28,Person must be adult
79267,Walenty,ADAMSKI,M,2002-03-07,Person must be adult
79271,Wacław,TOMASZEWSKI,M,2001-10-27,Person must be adult
79283,Marzena,PAWLAK,F,2002-04-29,Person must be adult
79373,Artur,PAWŁOWSKI,M,2002-01-06,Person must be adult
79380,Bogumiła,DUDA,F,2002-01-23,Person must be adult
79408,Teresa,PIOTROWSKA,F,2002-01-21,Person must be adult
79416,Julia,SAWICKA,F,2001-10-10,Person must be adult
79478,Daniela,SIKORA,F,2001-09-03,Person must be adult
79500,Bernard,JAWORSKI,M,2002-01-05,Person must be adult
79506,Krzysztof,KOZŁOWSKI,M,2002-04-09,Person must be adult
79512,Katarzyna,LIS,F,2001-10-04,Person must be adult
79547,Eleonora,NOWAK,F,2000-11-06,Person must be adult
79554,Szczepan,LIS,M,2002-06-08,Person must be adult
79565,Adolf,KOZŁOWSKI,M,2002-03-22,Person must be adult
79620,Maciej,GRABOWSKI,M,2000-09-21,Person must be adult
79646,Hieronim,ZAKRZEWSKI,M,2002-01-18,Person must be adult
79765,Adolf,KRAWCZYK,M,2001-12-18,Person must be adult
79846,Antonina,JABŁOŃSKA,F,2001-04-03,Person must be adult
79915,Magdalena,ADAMCZYK,F,2000-09-16,Person must be adult
79934,Joachim,PIETRZAK,M,2001-11-28,Person must be adult
79994,Stefania,MICHALSKA,F,2001-03-26,Person must be adult
80015,Marian,MAZUR,M,2002-01-30,Person must be adult
80035,Beata,KOZŁOWSKA,F,2002-07-22,Person must be adult
80042,Antoni,GŁOWACKI,M,2001-05-15,Person must be adult
80044,Brygida,WŁODARCZYK,F,2001-04-07,Person must be adult
80045,Konrad,OLSZEWSKI,M,2000-12-25,Person must be adult
80051,Mariola,DUDA,F,2001-04-05,Person must be adult
80124,Barbara,JAWORSKA,F,2001-03-20,Person must be adult
80128,Mirosława,KOWALCZYK,F,2002-10-01,Person must be adult
80140,Stanisław,JABŁOŃSKI,M,2002-09-16,Person must be adult
80146,Piotr,BARANOWSKI,M,2000-12-22,Person must be adult
80185,Weronika,SZULC,F,2001-01-10,Person must be adult
80212,Hieronim,WOJCIECHOWSKI,M,2002-07-08,Person must be adult
80218,Bronisław,CZERWIŃSKI,M,2001-04-16,Person must be adult
80232,Lech,OSTROWSKI,M,2000-10-13,Person must be adult
80241,Kazimiera,CZARNECKA,F,2001-05-19,Person must be adult
80247,Adam,CIEŚLAK,M,2001-09-17,Person must be adult
80266,Daniel,ADAMCZYK,M,2002-11-28,Person must be adult
80285,Aldona,KRAJEWSKA,F,2002-08-25,Person must be adult
80305,Bogusław,MAJEWSKI,M,2002-03-30,Person must be adult
80327,Rafał,WŁODARCZYK,M,2001-01-30,Person must be adult
80376,Helena,PAWŁOWSKA,F,2001-01-26,Person must be adult
80409,Halina,BARAN,F,2000-10-26,Person must be adult
80457,Dorota,KRAJEWSKA,F,2001-11-24,Person must be adult
80458,Celina,KACZMAREK,F,2002-07-14,Person must be adult
80479,Sławomir,KACZMARCZYK,M,2000-09-19,Person must be adult
80499,Jakub,OLSZEWSKI,M,2001-12-05,Person must be adult
80506,Łukasz,WOJCIECHOWSKI,M,2001-10-08,Person must be adult
80565,Ludwika,JABŁOŃSKA,F,2000-10-21,Person must be adult
80570,Bożena,WOŹNIAK,F,2001-07-12,Person must be adult
80595,Michalina,OSTROWSKA,F,2002-10-27,Person must be adult
80639,Robert,ZAKRZEWSKI,M,2001-09-22,Person must be adult
80649,Lucyna,PIOTROWSKA,F,2001-12-16,Person must be adult
80672,Maria,ZAJĄC,F,2001-08-03,Person must be adult
80689,Krzysztof,GRABOWSKI,M,2001-03-22,Person must be adult
80698,Agnieszka,KRAWCZYK,F,2002-07-14,Person must be adult
80711,Alfred,WYSOCKI,M,2001-05-09,Person must be adult
80781,Bogusław,WITKOWSKI,M,2001-05-06,Person must be adult
80788,Lucyna,KOŁODZIEJ,F,2000-11-16,Person must be adult
80801,Katarzyna,WIŚNIEWSKA,F,2002-05-19,Person must be adult
80810,Edward,JANKOWSKI,M,2002-03-27,Person must be adult
80866,Zbigniew,KACZMAREK,M,2002-01-19,Person must be adult
80883,Gabriela,WILK,F,2001-11-16,Person must be adult
80934,Pelagia,SAWICKA,F,2002-06-16,Person must be adult
80936,Ewa,SOKOŁOWSKA,F,2001-05-20,Person must be adult
80945,Alicja,CZERWIŃSKA,F,2001-11-25,Person must be adult
80989,Renata,NOWAKOWSKA,F,2002-02-09,Person must be adult
81023,Sylwester,SOKOŁOWSKI,M,2001-12-20,Person must be adult
81026,Wiktoria,SAWICKA,F,2001-06-30,Person must be adult
81055,Józef,KOWALCZYK,M,2002-02-11,Person must be adult
81176,Adam,RUTKOWSKI,M,2001-07-03,Person must be adult
81186,Cecylia,NOWICKA,F,2001-03-13,Person must be adult
81198,Alfred,ADAMCZYK,M,2001-12-22,Person must be adult
81200,Alojzy,MICHALSKI,M,2000-09-16,Person must be adult
81209,Sabina,MAZUR,F,2002-11-13,Person must be adult
81214,Bronisław,WŁODARCZYK,M,2000-09-20,Person must be adult
81235,Rudolf,KOWALCZYK,M,2001-04-25,Person must be adult
81254,Marzena,ZAWADZKA,F,2001-10-21,Person must be adult
81276,Zbigniew,SAWICKI,M,2001-04-02,Person must be adult
81353,Cecylia,WÓJCIK,F,2001-07-28,Person must be adult
81396,Mikołaj,KUCHARSKI,M,2002-05-12,Person must be adult
81412,Cezary,SZYMAŃSKI,M,2001-10-12,Person must be adult
81413,Tadeusz,WRÓBLEWSKI,M,2000-10-07,Person must be adult
81433,Magdalena,KOŁODZIEJ,F,2001-12-22,Person must be adult
81506,Adolf,BŁASZCZYK,M,2002-03-30,Person must be adult
81518,Alfred,KAŹMIERCZAK,M,2001-06-26,Person must be adult
81569,Jarosław,WITKOWSKI,M,2002-03-10,Person must be adult
81577,Bernard,WOJCIECHOWSKI,M,2001-12-05,Person must be adult
81600,Tomasz,BOROWSKI,M,2000-11-30,Person must be adult
81621,Władysław,ZAKRZEWSKI,M,2002-04-21,Person must be adult
81625,Feliks,WYSOCKI,M,2001-09-17,Person must be adult
81642,Antoni,MALINOWSKI,M,2001-05-17,Person must be adult
81651,Ilona,NOWAKOWSKA,F,2002-05-11,Person must be adult
81664,Czesław,ZIELIŃSKI,M,2002-04-14,Person must be adult
81699,Cecylia,JANKOWSKA,F,2002-03-20,Person must be adult
81727,Daniel,JASIŃSKI,M,2001-08-02,Person must be adult
81783,Leon,SAWICKI,M,2000-10-21,Person must be adult
81843,Lucjan,MACIEJEWSKI,M,2002-07-15,Person must be adult
81856,Ilona,BARANOWSKA,F,2001-12-29,Person must be adult
81975,Ryszard,KRUPA,M,2001-01-16,Person must be adult
81986,Stanisław,KOŁODZIEJ,M,2002-08-24,Person must be adult
82001,Marta,WALCZAK,F,2000-10-02,Person must be adult
82011,Hieronim,KWIATKOWSKI,M,2002-05-03,Person must be adult
82024,Michalina,KRÓL,F,2002-08-17,Person must be adult
82032,Lesław,KAŹMIERCZAK,M,2002-04-19,Person must be adult
82061,Leokadia,GRABOWSKA,F,2001-05-23,Person must be adult
82089,Gabriela,KACZMARCZYK,F,2001-12-08,Person must be adult
82094,Zdzisław,PAWLAK,M,2002-08-11,Person must be adult
82141,Karol,MRÓZ,M,2000-10-02,Person must be adult
82159,Bronisław,LASKOWSKI,M,2000-12-20,Person must be adult
82214,Tomasz,SOBCZAK,M,2001-02-23,Person must be adult
82254,Sebastian,GŁOWACKI,M,2002-10-20,Person must be adult
82265,Walentyna,WÓJCIK,F,2002-03-21,Person must be adult
82274,Teodor,ADAMCZYK,M,2001-11-09,Person must be adult
82305,Michalina,PIOTROWSKA,F,2002-01-16,Person must be adult
82324,Aleksander,OLSZEWSKI,M,2001-05-24,Person must be adult
82343,Henryka,KRAJEWSKA,F,2001-01-15,Person must be adult
82348,Damian,MICHALAK,M,2001-08-25,Person must be adult
82390,Bronisława,LEWANDOWSKA,F,2001-02-27,Person must be adult
82397,Ilona,OSTROWSKA,F,2001-04-06,Person must be adult
82400,Aleksandra,MAZUREK,F,2001-11-29,Person must be adult
82412,Katarzyna,KAŹMIERCZAK,F,2001-03-14,Person must be adult
82431,Felicja,WOJCIECHOWSKA,F,2001-12-25,Person must be adult
82438,Walentyna,KWIATKOWSKA,F,2001-05-13,Person must be adult
82489,Mariola,GÓRSKA,F,2001-07-21,Person must be adult
82503,Grzegorz,WŁODARCZYK,M,2002-01-19,Person must be adult
82519,Franciszka,CZERWIŃSKA,F,2000-12-16,Person must be adult
82523,Joachim,ZIELIŃSKI,M,2001-07-01,Person must be adult
82539,Edyta,DUDEK,F,2002-04-22,Person must be adult
82564,Grzegorz,KACZMARCZYK,M,2001-04-21,Person must be adult
82582,Wiesław,PAWŁOWSKI,M,2002-03-10,Person must be adult
82621,Witold,MICHALSKI,M,2002-10-19,Person must be adult
82626,Józefa,SZYMAŃSKA,F,2002-10-11,Person must be adult
82646,Sylwester,KWIATKOWSKI,M,2002-02-13,Person must be adult
82666,Mariusz,ZALEWSKI,M,2001-08-09,Person must be adult
82679,Roman,WŁODARCZYK,M,2002-07-21,Person must be adult
82714,Zdzisława,WALCZAK,F,2000-11-19,Person must be adult
82725,Marzena,KUBIAK,F,2002-10-06,Person must be adult
82763,Leszek,WASILEWSKI,M,2001-07-16,Person must be adult
82772,Małgorzata,MICHALSKA,F,2002-06-27,Person must be adult
82803,Justyna,OSTROWSKA,F,2001-07-28,Person must be adult
82811,Ireneusz,MARCINIAK,M,2002-05-04,Person must be adult
82813,Róża,PAWŁOWSKA,F,2001-01-15,Person must be adult
82819,Łucja,BŁASZCZYK,F,2001-12-14,Person must be adult
82926,Grażyna,SZCZEPAŃSKA,F,2001-09-25,Person must be adult
82939,Eleonora,OLSZEWSKA,F,2001-12-30,Person must be adult
82961,Mariola,BORKOWSKA,F,2001-01-07,Person must be adult
82988,Zbigniew,KUCHARSKI,M,2000-09-17,Person must be adult
83022,Władysława,SZULC,F,2002-10-22,Person must be adult
83027,Edmund,KACZMARCZYK,M,2002-10-10,Person must be adult
83029,Sylwia,JAWORSKA,F,2001-05-26,Person must be adult
83048,Edyta,SZYMCZAK,F,2001-07-08,Person must be adult
83091,Leonard,CZERWIŃSKI,M,2001-02-26,Person must be adult
83101,Lech,LEWANDOWSKI,M,2002-02-15,Person must be adult
83102,Łucja,RUTKOWSKA,F,2001-08-11,Person must be adult
83163,Barbara,STĘPIEŃ,F,2001-06-02,Person must be adult
83165,Feliks,WIŚNIEWSKI,M,2001-09-26,Person must be adult
83190,Maciej,TOMASZEWSKI,M,2000-11-10,Person must be adult
83200,Szczepan,WRÓBLEWSKI,M,2002-10-26,Person must be adult
83202,Mirosław,MAZUR,M,2002-06-28,Person must be adult
83205,Andrzej,LASKOWSKI,M,2001-12-08,Person must be adult
83207,Jadwiga,MICHALAK,F,2002-08-08,Person must be adult
83214,Krystyna,BRZEZIŃSKA,F,2001-11-20,Person must be adult
83219,Czesław,SZULC,M,2001-11-22,Person must be adult
83242,Felicja,JASIŃSKA,F,2000-10-08,Person must be adult
83250,Witold,KRAWCZYK,M,2001-07-29,Person must be adult
83303,Hieronim,WRÓBLEWSKI,M,2002-01-16,Person must be adult
83371,Honorata,KWIATKOWSKA,F,2001-06-17,Person must be adult
83423,Lech,WIECZOREK,M,2001-11-26,Person must be adult
83446,Kazimierz,PAWŁOWSKI,M,2002-03-10,Person must be adult
83450,Czesława,PRZYBYLSKA,F,2002-01-19,Person must be adult
83466,Adela,WASILEWSKA,F,2002-06-18,Person must be adult
83503,Adela,KRAWCZYK,F,2001-08-01,Person must be adult
83512,Violetta,BRZEZIŃSKA,F,2001-02-04,Person must be adult
83523,Bogusław,KUCHARSKI,M,2002-04-28,Person must be adult
83531,Leonard,KAŹMIERCZAK,M,2002-10-05,Person must be adult
83573,Wincenty,WASILEWSKI,M,2002-05-14,Person must be adult
83589,Feliks,PAWLAK,M,2001-03-06,Person must be adult
83623,Bogusława,ZAJĄC,F,2001-11-26,Person must be adult
83668,Artur,ADAMSKI,M,2002-05-02,Person must be adult
83754,Tomasz,OSTROWSKI,M,2001-05-01,Person must be adult
83865,Mariola,BORKOWSKA,F,2001-12-08,Person must be adult
83877,Wiktor,MICHALAK,M,2002-12-11,Person must be adult
83903,Mirosław,KRUPA,M,2002-02-26,Person must be adult
83908,Ludwik,TOMASZEWSKI,M,2002-06-01,Person must be adult
83937,Wioletta,PAWLAK,F,2002-06-04,Person must be adult
83963,Wiesław,BARAN,M,2002-08-12,Person must be adult
83972,Romuald,WOŹNIAK,M,2002-12-06,Person must be adult
83984,Jadwiga,LIS,F,2001-06-27,Person must be adult
83986,Danuta,WÓJCIK,F,2001-03-21,Person must be adult
84004,Karol,STĘPIEŃ,M,2001-09-24,Person must be adult
84008,Małgorzata,WASILEWSKA,F,2001-04-09,Person must be adult
84012,Leonard,PIOTROWSKI,M,2001-10-16,Person must be adult
84032,Izabela,KOZŁOWSKA,F,2002-03-12,Person must be adult
84041,Józef,SIKORA,M,2000-11-03,Person must be adult
84071,Przemysław,WŁODARCZYK,M,2002-07-13,Person must be adult
84111,Olga,JANKOWSKA,F,2002-12-02,Person must be adult
84119,Bernadeta,KRAWCZYK,F,2002-03-22,Person must be adult
84135,Henryka,JABŁOŃSKA,F,2001-04-14,Person must be adult
84179,Karolina,GŁOWACKA,F,2001-04-05,Person must be adult
84187,Franciszka,MAZUR,F,2002-05-01,Person must be adult
84231,Radosław,LASKOWSKI,M,2002-02-13,Person must be adult
84245,Wiesława,SOBCZAK,F,2002-06-30,Person must be adult
84334,Zbigniew,WITKOWSKI,M,2002-05-24,Person must be adult
84371,Beata,ADAMCZYK,F,2001-06-16,Person must be adult
84429,Kazimierz,RUTKOWSKI,M,2001-03-25,Person must be adult
84483,Piotr,KONIECZNY,M,2001-11-28,Person must be adult
84486,Leszek,CZARNECKI,M,2001-07-23,Person must be adult
84496,Celina,SIKORA,F,2000-12-09,Person must be adult
84519,Aniela,OLSZEWSKA,F,2001-06-22,Person must be adult
84531,Władysław,KRAWCZYK,M,2000-10-07,Person must be adult
